season,week,away_team,home_team,closing_spread_home,model_spread,edge,edge_bin,confidence,bet_side,won
2018,14,ATL,GB,4.0,11.493627539916185,7.493627539916185,huge,STRONG,GB +4.0,True
2018,9,GB,NE,5.0,-2.4906248824961903,-7.49062488249619,huge,STRONG,GB -5.0,False
2018,15,WAS,JAX,7.5,0.0323881896691993,-7.4676118103308005,huge,STRONG,WAS -7.5,True
2023,14,SEA,SF,14.5,7.03441211406235,-7.46558788593765,huge,STRONG,SEA -14.5,False
2019,6,ATL,ARI,-3.0,4.462497884433435,7.462497884433435,huge,STRONG,ARI -3.0,True
2021,8,MIA,BUF,15.0,7.543036540899491,-7.456963459100509,huge,STRONG,MIA -15.0,False
2022,8,GB,BUF,10.5,3.0537333909630653,-7.446266609036934,huge,STRONG,GB -10.5,False
2022,1,NO,ATL,-6.0,1.4337897307965728,7.433789730796573,huge,STRONG,ATL -6.0,False
2019,11,DAL,DET,-7.5,-0.0712769796931094,7.428723020306891,huge,STRONG,DET -7.5,False
2018,14,NO,TB,-8.5,-1.0933283359755748,7.406671664024425,huge,STRONG,TB -8.5,False
2020,4,JAX,CIN,1.0,8.384537875166115,7.3845378751661155,huge,STRONG,CIN +1.0,True
2021,13,JAX,LA,14.0,6.625277394666866,-7.374722605333134,huge,STRONG,JAX -14.0,False
2024,15,DAL,CAR,2.5,-4.832405969858154,-7.332405969858154,huge,STRONG,DAL -2.5,True
2021,2,HOU,CLE,13.5,6.201085327820336,-7.298914672179664,huge,STRONG,HOU -13.5,False
2021,17,CLE,PIT,-1.0,6.282758193488179,7.282758193488179,huge,STRONG,PIT -1.0,True
2021,6,TB,PHI,-7.0,0.2789348760262105,7.27893487602621,huge,STRONG,PHI -7.0,False
2019,12,PIT,CIN,-5.5,1.7709284857382324,7.270928485738232,huge,STRONG,CIN -5.5,False
2018,14,PIT,OAK,-10.5,-3.2647793385417816,7.235220661458218,huge,STRONG,OAK -10.5,True
2020,13,CIN,MIA,10.5,3.297958738437333,-7.202041261562667,huge,STRONG,CIN -10.5,False
2022,13,CLE,HOU,-7.5,-0.2984027412417147,7.2015972587582855,huge,STRONG,HOU -7.5,False
2018,13,KC,OAK,-14.0,-6.8201156162780645,7.1798843837219355,huge,STRONG,OAK -14.0,False
2018,14,BAL,KC,6.5,-0.6767576661800094,-7.176757666180009,huge,STRONG,BAL -6.5,False
2020,11,TEN,BAL,6.0,13.162168079988293,7.162168079988293,huge,STRONG,BAL +6.0,False
2021,4,CAR,DAL,4.5,11.639184254254117,7.139184254254117,huge,STRONG,DAL +4.5,True
2022,17,DEN,KC,13.5,6.388492749627401,-7.111507250372599,huge,STRONG,DEN -13.5,False
2021,18,DAL,PHI,-6.5,0.6110970719008456,7.111097071900845,huge,STRONG,PHI -6.5,False
2024,7,NE,JAX,6.5,-0.5861437690880168,-7.086143769088017,huge,STRONG,NE -6.5,False
2022,7,CHI,NE,9.5,2.4305482511403413,-7.069451748859659,huge,STRONG,CHI -9.5,True
2020,15,NYJ,LA,17.5,10.44775657808952,-7.052243421910481,huge,STRONG,NYJ -17.5,True
2020,8,IND,DET,-3.5,3.5430322374636725,7.043032237463672,huge,STRONG,DET -3.5,False
2018,13,NYJ,TEN,10.5,3.4731769701148223,-7.026823029885177,huge,STRONG,NYJ -10.5,False
2018,13,SF,SEA,10.0,2.9778253149722542,-7.022174685027746,huge,STRONG,SF -10.0,False
2021,16,LAC,HOU,-13.5,-6.490309738215107,7.009690261784893,huge,STRONG,HOU -13.5,True
2024,17,LV,NO,-2.0,4.999501930268354,6.999501930268354,huge,STRONG,NO -2.0,False
2018,14,DEN,SF,-3.0,3.998477104070048,6.998477104070048,huge,STRONG,SF -3.0,True
2018,16,CHI,SF,-3.5,3.4956782483285607,6.995678248328561,huge,STRONG,SF -3.5,False
2021,16,LA,MIN,-3.5,3.4858832825570394,6.985883282557039,huge,STRONG,MIN -3.5,False
2021,17,DET,SEA,8.5,1.5436728142904723,-6.956327185709528,huge,STRONG,DET -8.5,False
2020,11,PHI,CLE,2.5,-4.454730619510475,-6.954730619510475,huge,STRONG,PHI -2.5,False
2022,12,GB,PHI,6.5,-0.4527652892180719,-6.952765289218072,huge,STRONG,GB -6.5,False
2019,9,NYJ,MIA,-3.5,3.451990493758426,6.9519904937584265,huge,STRONG,MIA -3.5,True
2021,15,SEA,LA,7.5,0.5650538890447131,-6.934946110955287,huge,STRONG,SEA -7.5,False
2019,8,ARI,NO,12.5,5.565821906494745,-6.934178093505255,huge,STRONG,ARI -12.5,False
2024,9,DAL,ATL,3.0,-3.909991214566921,-6.9099912145669204,huge,STRONG,DAL -3.0,False
2020,9,BAL,IND,1.0,-5.90106580771919,-6.90106580771919,huge,STRONG,BAL -1.0,True
2024,1,CAR,NO,3.5,10.382257536471046,6.882257536471046,huge,STRONG,NO +3.5,True
2020,11,PIT,JAX,-11.0,-4.1183581141018895,6.8816418858981105,huge,STRONG,JAX -11.0,False
2024,3,HOU,MIN,-2.0,4.84510698338048,6.84510698338048,huge,STRONG,MIN -2.0,True
2022,7,CLE,BAL,6.5,13.33954597813038,6.83954597813038,huge,STRONG,BAL +6.5,True
2019,5,CHI,OAK,-6.5,0.3325722732166077,6.832572273216607,huge,STRONG,OAK -6.5,True
2020,14,GB,DET,-9.5,-2.685212538435134,6.814787461564865,huge,STRONG,DET -9.5,False
2019,15,CLE,ARI,-3.0,3.810901450101342,6.810901450101342,huge,STRONG,ARI -3.0,True
2019,8,CAR,SF,4.5,11.309312099863195,6.809312099863195,huge,STRONG,SF +4.5,True
2023,10,NYG,DAL,17.5,10.699454777893113,-6.800545222106887,huge,STRONG,NYG -17.5,False
2021,8,CIN,NYJ,-11.5,-4.703363217533826,6.796636782466174,huge,STRONG,NYJ -11.5,True
2021,3,ARI,JAX,-8.0,-1.21357454144676,6.78642545855324,huge,STRONG,JAX -8.0,False
2021,17,MIN,GB,13.0,6.223917131104037,-6.776082868895963,huge,STRONG,MIN -13.0,False
2019,17,NO,CAR,-13.5,-6.759722677341601,6.740277322658399,huge,STRONG,CAR -13.5,False
2019,7,BAL,SEA,3.0,-3.7358748741984726,-6.735874874198473,huge,STRONG,BAL -3.0,True
2020,12,HOU,DET,-3.0,3.719645569474413,6.719645569474412,huge,STRONG,DET -3.0,False
2022,17,IND,NYG,5.5,-1.2154216541533296,-6.71542165415333,huge,STRONG,IND -5.5,False
2023,4,BAL,CLE,-2.0,-8.704705710471666,-6.704705710471666,huge,STRONG,BAL +2.0,True
2021,13,ARI,CHI,-7.5,-0.8024457644877485,6.697554235512252,huge,STRONG,CHI -7.5,False
2023,1,JAX,IND,-4.0,2.6864409722143185,6.686440972214319,huge,STRONG,IND -4.0,False
2020,9,MIA,ARI,6.0,-0.663253354475582,-6.663253354475582,huge,STRONG,MIA -6.0,True
2018,10,SEA,LA,10.0,3.3570828745519594,-6.64291712544804,huge,STRONG,SEA -10.0,False
2023,7,SF,MIN,-7.0,-0.3576941603950543,6.642305839604946,huge,STRONG,MIN -7.0,True
2022,17,PIT,BAL,1.0,7.63133040787341,6.63133040787341,huge,STRONG,BAL +1.0,False
2022,3,DET,MIN,6.5,-0.1189331178484492,-6.618933117848449,huge,STRONG,DET -6.5,False
2018,3,CHI,ARI,-6.0,0.6172760550641184,6.617276055064118,huge,STRONG,ARI -6.0,False
2018,1,BUF,BAL,7.5,0.8884052859892271,-6.6115947140107725,huge,STRONG,BUF -7.5,False
2021,18,SEA,ARI,5.5,-1.0895026620339194,-6.58950266203392,huge,STRONG,SEA -5.5,True
2023,11,NYJ,BUF,8.0,14.582460936878716,6.582460936878716,huge,STRONG,BUF +8.0,True
2020,13,LV,NYJ,-7.5,-0.9470513975276584,6.552948602472341,huge,STRONG,NYJ -7.5,False
2024,2,PIT,DEN,-3.0,3.5341921383704884,6.534192138370488,huge,STRONG,DEN -3.0,False
2021,1,JAX,HOU,-3.5,3.0249480561860635,6.524948056186064,huge,STRONG,HOU -3.5,True
2021,13,IND,HOU,-10.0,-3.4812594839868924,6.518740516013107,huge,STRONG,HOU -10.0,False
2023,2,GB,ATL,3.0,-3.496480214931612,-6.496480214931612,huge,STRONG,GB -3.0,False
2020,4,ATL,GB,5.0,11.493627539916185,6.493627539916185,huge,STRONG,GB +5.0,True
2018,14,NYG,WAS,-3.0,3.479378930260522,6.479378930260522,huge,STRONG,WAS -3.0,False
2020,1,TEN,DEN,-3.0,3.4711368821153363,6.471136882115337,huge,STRONG,DEN -3.0,False
2023,14,TEN,MIA,14.0,7.529747223895637,-6.470252776104363,huge,STRONG,TEN -14.0,True
2020,12,CAR,MIN,3.0,9.469791504325151,6.469791504325151,huge,STRONG,MIN +3.0,True
2020,2,KC,LAC,-8.5,-2.034577456546742,6.465422543453258,huge,STRONG,LAC -8.5,False
2022,2,CIN,DAL,-7.5,-1.0397509036814332,6.460249096318567,huge,STRONG,DAL -7.5,True
2019,17,LAC,KC,10.0,3.556655018548482,-6.443344981451518,huge,STRONG,LAC -10.0,False
2021,10,JAX,IND,10.5,4.07571300286566,-6.42428699713434,huge,STRONG,JAX -10.5,False
2019,2,CLE,NYJ,-6.5,-0.0918688541246675,6.408131145875332,huge,STRONG,NYJ -6.5,False
2018,2,NYG,DAL,3.0,9.407918727736376,6.4079187277363765,huge,STRONG,DAL +3.0,True
2022,16,DET,CAR,-2.5,-8.891760666505162,-6.391760666505162,huge,STRONG,DET +2.5,False
2021,17,MIA,TEN,3.0,-3.3643244450192697,-6.364324445019269,huge,STRONG,MIA -3.0,False
2018,16,BAL,LAC,4.0,-2.354839533657754,-6.354839533657755,huge,STRONG,BAL -4.0,True
2023,11,LAC,GB,-3.0,3.3459393471380485,6.3459393471380485,huge,STRONG,GB -3.0,True
2018,1,ATL,PHI,1.0,7.311769383408926,6.311769383408926,huge,STRONG,PHI +1.0,True
2022,12,BAL,JAX,-3.5,-9.796098379820624,-6.296098379820624,huge,STRONG,BAL +3.5,False
2020,9,LV,LAC,-1.0,5.289588906410887,6.289588906410887,huge,STRONG,LAC -1.0,False
2024,2,BUF,MIA,2.5,-3.7858902387580176,-6.285890238758018,huge,STRONG,BUF -2.5,True
2024,18,CLE,BAL,19.5,13.220979801659793,-6.279020198340207,huge,STRONG,CLE -19.5,False
2018,16,GB,NYJ,-3.0,-9.275154394844916,-6.275154394844916,huge,STRONG,GB +3.0,True
2018,7,HOU,JAX,4.0,-2.2727729182882523,-6.272772918288252,huge,STRONG,HOU -4.0,True
2023,3,PHI,TB,-6.0,0.257275755978633,6.257275755978633,huge,STRONG,TB -6.0,False
2018,2,BAL,CIN,1.0,-5.244106809291044,-6.244106809291044,huge,STRONG,BAL -1.0,False
2021,18,KC,DEN,-11.5,-5.257127229551471,6.242872770448529,huge,STRONG,DEN -11.5,False
2024,10,NYJ,ARI,-2.0,4.241264810408665,6.241264810408665,huge,STRONG,ARI -2.0,True
2024,1,NYJ,SF,3.5,9.73939880443939,6.239398804439389,huge,STRONG,SF +3.5,True
2021,14,JAX,TEN,8.5,2.2696497530445456,-6.230350246955455,huge,STRONG,JAX -8.5,False
2021,7,CAR,NYG,-3.0,3.2267765819438448,6.226776581943845,huge,STRONG,NYG -3.0,True
2021,17,LV,IND,8.5,2.280538652182673,-6.219461347817327,huge,STRONG,LV -8.5,True
2020,8,DAL,PHI,10.0,3.784133110272637,-6.215866889727363,huge,STRONG,DAL -10.0,False
2022,17,DAL,TEN,-14.0,-7.794729223502381,6.205270776497619,huge,STRONG,TEN -14.0,False
2020,16,CLE,NYJ,-6.5,-0.3116964403315639,6.188303559668436,huge,STRONG,NYJ -6.5,True
2018,2,KC,PIT,4.5,-1.6767631266655458,-6.176763126665546,huge,STRONG,KC -4.5,True
2019,10,DET,CHI,6.0,-0.169508403311699,-6.169508403311699,huge,STRONG,DET -6.0,False
2018,2,ARI,LA,13.5,7.334737231717918,-6.165262768282082,huge,STRONG,ARI -13.5,False
2022,7,DET,DAL,7.0,0.8688504366782146,-6.131149563321785,huge,STRONG,DET -7.0,False
2019,14,CIN,CLE,6.5,0.3793279810473414,-6.120672018952659,huge,STRONG,CIN -6.5,False
2023,10,NO,MIN,-3.0,3.119084889607972,6.119084889607972,huge,STRONG,MIN -3.0,True
2018,1,TEN,MIA,-1.0,5.1190581833891535,6.1190581833891535,huge,STRONG,MIA -1.0,True
2020,16,CIN,HOU,7.5,1.3824037804642126,-6.117596219535788,huge,STRONG,CIN -7.5,True
2024,17,DET,SF,-4.0,2.1173341936173418,6.117334193617342,huge,STRONG,SF -4.0,False
2022,16,GB,MIA,3.5,-2.6107299988656902,-6.11072999886569,huge,STRONG,GB -3.5,True
2018,8,BAL,CAR,-2.5,-8.592674201548029,-6.092674201548029,huge,STRONG,BAL +2.5,False
2019,7,OAK,GB,5.5,11.581198552779163,6.081198552779163,huge,STRONG,GB +5.5,True
2021,1,DAL,TB,10.0,3.928352404217602,-6.071647595782398,huge,STRONG,DAL -10.0,False
2019,13,CLE,PIT,-1.0,5.071551296936454,6.071551296936454,huge,STRONG,PIT -1.0,True
2019,15,BUF,PIT,1.0,-5.067066897469225,-6.067066897469225,huge,STRONG,BUF -1.0,True
2021,3,BAL,DET,-7.5,-1.444577735819008,6.055422264180992,huge,STRONG,DET -7.5,False
2021,15,TEN,PIT,1.0,7.051500985001261,6.051500985001261,huge,STRONG,PIT +1.0,True
2018,17,SF,LA,10.5,4.456335038453476,-6.043664961546524,huge,STRONG,SF -10.5,False
2022,13,NYJ,MIN,3.0,9.043210137861683,6.043210137861683,huge,STRONG,MIN +3.0,True
2022,9,BAL,NO,-1.0,-7.039898392859158,-6.039898392859158,huge,STRONG,BAL +1.0,True
2024,13,IND,NE,-2.5,3.535422250085909,6.035422250085909,huge,STRONG,NE -2.5,False
2020,5,BUF,TEN,-3.0,-9.028787834848028,-6.028787834848028,huge,STRONG,BUF +3.0,False
2022,4,NYJ,PIT,3.0,9.014034308655624,6.014034308655624,huge,STRONG,PIT +3.0,False
2023,12,TB,IND,2.5,-3.51372982338257,-6.01372982338257,huge,STRONG,TB -2.5,False
2021,9,DEN,DAL,10.5,4.503728979314828,-5.996271020685172,huge,STRONG,DEN -10.5,True
2018,5,ARI,SF,3.0,8.985208102955868,5.985208102955868,huge,STRONG,SF +3.0,False
2024,10,SF,TB,-6.5,-0.541067022858156,5.958932977141844,huge,STRONG,TB -6.5,False
2020,13,BUF,SF,1.5,-4.458893095101197,-5.958893095101197,huge,STRONG,BUF -1.5,True
2023,3,ATL,DET,3.0,8.931590858984254,5.931590858984254,huge,STRONG,DET +3.0,True
2022,3,BAL,NE,-2.5,-8.428072978767185,-5.928072978767185,huge,STRONG,BAL +2.5,True
2019,12,DEN,BUF,3.5,9.422150246793704,5.922150246793704,huge,STRONG,BUF +3.5,True
2022,16,DEN,LA,-3.0,2.919915187628892,5.919915187628892,huge,STRONG,LA -3.0,True
2022,6,NYJ,GB,7.5,13.40730069698639,5.90730069698639,huge,STRONG,GB +7.5,False
2023,10,ATL,ARI,-2.0,3.906084250972388,5.906084250972388,huge,STRONG,ARI -2.0,True
2022,17,ARI,ATL,7.0,1.094506938702643,-5.905493061297357,huge,STRONG,ARI -7.0,False
2020,14,KC,MIA,-7.5,-1.6067933645060632,5.893206635493937,huge,STRONG,MIA -7.5,False
2018,3,NO,ATL,1.5,-4.392600337715969,-5.892600337715969,huge,STRONG,NO -1.5,True
2019,16,GB,MIN,4.0,-1.8906898218470745,-5.890689821847074,huge,STRONG,GB -4.0,True
2018,12,GB,MIN,4.0,-1.8906898218470745,-5.890689821847074,huge,STRONG,GB -4.0,False
2021,1,MIA,NE,3.5,-2.3873756459396374,-5.887375645939637,huge,STRONG,MIA -3.5,True
2019,17,CLE,CIN,-2.5,3.377818321094133,5.877818321094133,huge,STRONG,CIN -2.5,True
2022,15,BAL,CLE,2.5,-3.377637594283454,-5.8776375942834544,huge,STRONG,BAL -2.5,False
2022,14,KC,DEN,-8.5,-2.631346447485928,5.868653552514072,huge,STRONG,DEN -8.5,False
2019,10,ATL,NO,14.0,8.149746639857444,-5.850253360142556,huge,STRONG,ATL -14.0,True
2020,11,GB,IND,1.5,-4.34967162482807,-5.84967162482807,huge,STRONG,GB -1.5,False
2018,2,SEA,CHI,5.0,-0.8377841100886032,-5.837784110088603,huge,STRONG,SEA -5.0,False
2018,11,PHI,NO,7.0,1.164846434944137,-5.8351535650558635,huge,STRONG,PHI -7.0,False
2019,11,HOU,BAL,4.0,9.834825441871402,5.834825441871402,huge,STRONG,BAL +4.0,True
2019,4,KC,DET,-7.5,-1.6812759040755072,5.818724095924493,huge,STRONG,DET -7.5,False
2020,10,SF,NO,9.5,3.696998257291604,-5.803001742708396,huge,STRONG,SF -9.5,False
2023,15,BAL,JAX,-4.0,-9.796098379820624,-5.796098379820624,huge,STRONG,BAL +4.0,True
2018,15,DAL,IND,3.0,-2.788115578084432,-5.788115578084431,huge,STRONG,DAL -3.0,False
2019,7,ARI,NYG,3.5,-2.2841842841479347,-5.784184284147935,huge,STRONG,ARI -3.5,True
2023,18,JAX,TEN,-3.5,2.2696497530445456,5.769649753044545,huge,STRONG,TEN -3.5,True
2019,9,DET,OAK,2.5,-3.26026656113182,-5.76026656113182,huge,STRONG,DET -2.5,False
2018,13,DEN,CIN,-3.5,2.248918329489463,5.748918329489463,huge,STRONG,CIN -3.5,False
2019,8,DEN,IND,6.0,0.2702380161959959,-5.729761983804004,huge,STRONG,DEN -6.0,False
2018,6,CAR,WAS,-1.0,4.723123931326705,5.723123931326705,huge,STRONG,WAS -1.0,True
2019,8,LAC,CHI,3.5,-2.2188194506293213,-5.718819450629321,huge,STRONG,LAC -3.5,True
2020,2,ATL,DAL,3.0,8.712148121525034,5.7121481215250345,huge,STRONG,DAL +3.0,True
2019,11,KC,LAC,-5.5,0.200491283592992,5.700491283592992,huge,STRONG,LAC -5.5,False
2020,3,NYJ,IND,12.5,6.804055921087582,-5.695944078912418,huge,STRONG,NYJ -12.5,False
2021,5,LA,SEA,-2.5,3.192092413096761,5.692092413096761,huge,STRONG,SEA -2.5,False
2022,6,TB,PIT,-10.0,-4.346113538809376,5.653886461190624,huge,STRONG,PIT -10.0,True
2018,10,ARI,KC,16.5,10.847241267979298,-5.652758732020702,huge,STRONG,ARI -16.5,False
2020,12,KC,TB,-3.5,2.1508096201860814,5.650809620186081,huge,STRONG,TB -3.5,False
2020,14,BAL,CLE,-3.0,-8.636278986333735,-5.6362789863337355,huge,STRONG,BAL +3.0,True
2018,5,NYG,CAR,7.0,1.3766179693805811,-5.623382030619419,huge,STRONG,NYG -7.0,False
2021,3,CHI,CLE,7.5,1.8847785135151327,-5.6152214864848675,huge,STRONG,CHI -7.5,False
2022,18,ARI,SF,14.0,8.386285689162765,-5.613714310837235,huge,STRONG,ARI -14.0,False
2021,9,NYJ,IND,10.5,4.886335614574172,-5.613664385425828,huge,STRONG,NYJ -10.5,False
2020,14,PIT,BUF,2.0,7.613006303058975,5.613006303058975,huge,STRONG,BUF +2.0,True
2023,3,DAL,ARI,-11.5,-5.901073052949678,5.598926947050322,huge,STRONG,ARI -11.5,True
2020,9,NE,NYJ,-9.5,-3.907083399706429,5.592916600293571,huge,STRONG,NYJ -9.5,False
2024,10,NYG,CAR,-6.5,-0.9088065250130984,5.591193474986902,huge,STRONG,CAR -6.5,True
2021,4,TEN,NYJ,-5.5,0.082046351181519,5.582046351181519,huge,STRONG,NYJ -5.5,True
2021,17,TB,NYJ,-14.5,-8.918454229600632,5.581545770399368,huge,STRONG,NYJ -14.5,False
2018,2,MIA,NYJ,3.0,-2.5812750570665792,-5.581275057066579,huge,STRONG,MIA -3.0,True
2024,1,DEN,SEA,6.5,0.9189201923604864,-5.581079807639513,huge,STRONG,DEN -6.5,False
2022,1,PIT,CIN,7.5,1.9198759482973096,-5.580124051702691,huge,STRONG,PIT -7.5,True
2020,14,ATL,LAC,1.0,6.576540297939076,5.576540297939076,huge,STRONG,LAC +1.0,True
2023,10,TEN,TB,2.5,8.066414538451152,5.566414538451152,huge,STRONG,TB +2.5,True
2018,5,IND,NE,10.5,4.957543265050126,-5.542456734949874,huge,STRONG,IND -10.5,False
2023,2,SF,LA,-7.5,-1.9650042918813564,5.534995708118643,huge,STRONG,LA -7.5,False
2018,3,LAC,LA,7.5,1.976047534011241,-5.523952465988759,huge,STRONG,LAC -7.5,False
2019,11,DEN,MIN,10.0,4.477727033983567,-5.522272966016433,huge,STRONG,DEN -10.0,False
2022,6,ARI,SEA,-2.5,3.022150233391902,5.522150233391902,huge,STRONG,SEA -2.5,True
2023,15,LAC,LV,3.0,-2.5002429305628064,-5.500242930562806,huge,STRONG,LAC -3.0,False
2021,5,TEN,JAX,-4.0,1.4874965490969276,5.487496549096928,huge,STRONG,JAX -4.0,False
2018,6,KC,NE,4.0,-1.486688248136564,-5.486688248136564,huge,STRONG,KC -4.0,False
2024,3,NE,NYJ,6.5,1.0210062296087945,-5.478993770391206,huge,STRONG,NE -6.5,False
2023,10,NYJ,LV,-1.0,4.47481860393693,5.47481860393693,huge,STRONG,LV -1.0,True
2024,14,CHI,SF,3.0,8.473055872257907,5.473055872257907,huge,STRONG,SF +3.0,True
2023,12,JAX,HOU,-1.0,4.470145100521039,5.470145100521039,huge,STRONG,HOU -1.0,False
2018,10,DAL,PHI,7.5,2.029898385529745,-5.470101614470255,huge,STRONG,DAL -7.5,True
2024,4,KC,LAC,-7.5,-2.034577456546742,5.465422543453258,huge,STRONG,LAC -7.5,False
2021,9,LAC,PHI,-1.0,4.464321952759033,5.464321952759033,huge,STRONG,PHI -1.0,False
2022,11,CLE,BUF,7.5,12.963312035131588,5.4633120351315885,huge,STRONG,BUF +7.5,True
2020,6,HOU,TEN,4.0,-1.4487694870461496,-5.44876948704615,huge,STRONG,HOU -4.0,False
2022,2,ATL,LA,10.5,5.053056608378836,-5.446943391621164,huge,STRONG,ATL -10.5,False
2020,15,HOU,IND,7.5,2.055186483081477,-5.444813516918523,huge,STRONG,HOU -7.5,False
2020,7,NYG,PHI,5.0,10.442306057840014,5.442306057840014,huge,STRONG,PHI +5.0,True
2021,8,PHI,DET,-3.0,2.4381548873609207,5.438154887360921,huge,STRONG,DET -3.0,False
2019,13,PHI,MIA,-10.5,-5.071582868225087,5.428417131774913,huge,STRONG,MIA -10.5,True
2023,17,ARI,PHI,12.0,6.578364366264674,-5.421635633735326,huge,STRONG,ARI -12.0,True
2019,1,KC,JAX,-3.5,-8.918740916195041,-5.418740916195041,huge,STRONG,KC +3.5,True
2023,3,NO,GB,-1.5,3.906434486545888,5.406434486545888,huge,STRONG,GB -1.5,True
2018,6,LAC,CLE,1.0,-4.4028663016052425,-5.4028663016052425,huge,STRONG,LAC -1.0,True
2023,5,NYJ,DEN,2.5,7.893444464070097,5.393444464070097,huge,STRONG,DEN +2.5,False
2018,17,CLE,BAL,7.0,12.393425288475209,5.393425288475209,huge,STRONG,BAL +7.0,True
2020,1,CLE,BAL,7.0,12.393425288475209,5.393425288475209,huge,STRONG,BAL +7.0,True
2021,2,MIN,ARI,4.0,-1.383293531494198,-5.383293531494198,huge,STRONG,MIN -4.0,False
2024,6,JAX,CHI,-1.5,3.874372116431789,5.374372116431789,huge,STRONG,CHI -1.5,True
2022,6,BAL,NYG,-5.5,-10.866708122521798,-5.366708122521798,huge,STRONG,BAL +5.5,False
2018,10,LAC,OAK,-10.5,-5.14203374880032,5.35796625119968,huge,STRONG,OAK -10.5,False
2023,13,MIA,WAS,-8.5,-3.147972143102855,5.352027856897145,huge,STRONG,WAS -8.5,False
2022,18,NYG,PHI,16.5,11.14959575599545,-5.350404244004549,huge,STRONG,NYG -16.5,False
2021,5,NE,HOU,-8.0,-2.652145033245412,5.347854966754587,huge,STRONG,HOU -8.0,False
2021,6,LAC,BAL,3.0,8.34705457593896,5.3470545759389605,huge,STRONG,BAL +3.0,True
2020,14,DEN,CAR,4.0,-1.3422711601196549,-5.342271160119655,huge,STRONG,DEN -4.0,True
2018,1,SF,MIN,6.0,0.6607479578315469,-5.339252042168453,huge,STRONG,SF -6.0,False
2018,4,BAL,PIT,3.0,-2.3391669368969987,-5.339166936896999,huge,STRONG,BAL -3.0,True
2018,17,NYJ,NE,14.0,8.663102663419462,-5.336897336580538,huge,STRONG,NYJ -14.0,False
2019,8,GB,KC,-5.0,0.2841836088366896,5.28418360883669,huge,STRONG,KC -5.0,False
2023,3,IND,BAL,7.5,12.774906143796075,5.274906143796075,huge,STRONG,BAL +7.5,False
2020,6,NYJ,MIA,9.5,4.23299716784074,-5.26700283215926,huge,STRONG,NYJ -9.5,False
2018,16,NYG,IND,10.0,4.741229998581204,-5.258770001418796,huge,STRONG,NYG -10.0,False
2022,4,BUF,BAL,-3.0,2.254807094069528,5.254807094069529,huge,STRONG,BAL -3.0,False
2018,5,DAL,HOU,3.5,-1.7448055384476626,-5.244805538447663,huge,STRONG,DAL -3.5,False
2019,8,CIN,LA,12.0,6.758241816663825,-5.241758183336175,huge,STRONG,CIN -12.0,False
2022,11,SF,ARI,-10.0,-4.759784489890025,5.240215510109975,huge,STRONG,ARI -10.0,False
2024,5,TB,ATL,2.5,-2.738834797577155,-5.238834797577155,huge,STRONG,TB -2.5,False
2024,15,BAL,NYG,-16.5,-11.275182077033904,5.224817922966096,huge,STRONG,NYG -16.5,False
2019,12,DAL,NE,5.5,0.2908545358949567,-5.209145464105044,huge,STRONG,DAL -5.5,False
2024,12,SF,GB,6.5,1.294821904543997,-5.205178095456003,huge,STRONG,SF -6.5,False
